id,shares
id_34895,1819
id_34896,4084
id_34897,2764
id_34898,11444
id_34899,3933
id_34900,2425
id_34901,5380
id_34902,1526
id_34903,7399
id_34904,7387
id_34905,2367
id_34906,16274
id_34907,1856
id_34908,5364
id_34909,1539
id_34910,7150
id_34911,1376
id_34912,1693
id_34913,3074
id_34914,1689
id_34915,1697
id_34916,6198
id_34917,4436
id_34918,2625
id_34919,7057
id_34920,1961
id_34921,1852
id_34922,3061
id_34923,4113
id_34924,10294
id_34925,1984
id_34926,2486
id_34927,1749
id_34928,2724
id_34929,1303
id_34930,2015
id_34931,8676
id_34932,4238
id_34933,1647
id_34934,2943
id_34935,1629
id_34936,15069
id_34937,1501
id_34938,1783
id_34939,3989
id_34940,3781
id_34941,6271
id_34942,2967
id_34943,1817
id_34944,1157
id_34945,1333
id_34946,3919
id_34947,2575
id_34948,3167
id_34949,11168
id_34950,1724
id_34951,4035
id_34952,4826
id_34953,3497
id_34954,1566
id_34955,2788
id_34956,1960
id_34957,2715
id_34958,1523
id_34959,1099
id_34960,5499
id_34961,5104
id_34962,5355
id_34963,2275
id_34964,1746
id_34965,3165
id_34966,5919
id_34967,2749
id_34968,2839
id_34969,1150
id_34970,1339
id_34971,2380
id_34972,6368
id_34973,1737
id_34974,2144
id_34975,1610
id_34976,2380
id_34977,11545
id_34978,6015
id_34979,9207
id_34980,1566
id_34981,2947
id_34982,4534
id_34983,3083
id_34984,2499
id_34985,3993
id_34986,3194
id_34987,3530
id_34988,19330
id_34989,2008
id_34990,3626
id_34991,3372
id_34992,7860
id_34993,4873
id_34994,5314
id_34995,7017
id_34996,2755
id_34997,5241
id_34998,7816
id_34999,2025
id_35000,2295
id_35001,2527
id_35002,2860
id_35003,8679
id_35004,1309
id_35005,1985
id_35006,11291
id_35007,2299
id_35008,1463
id_35009,2474
id_35010,2414
id_35011,2009
id_35012,2886
id_35013,3112
id_35014,3226
id_35015,1258
id_35016,6910
id_35017,5920
id_35018,6786
id_35019,6760
id_35020,1976
id_35021,4803
id_35022,5736
id_35023,7390
id_35024,2032
id_35025,3195
id_35026,2883
id_35027,1229
id_35028,4498
id_35029,6741
id_35030,3659
id_35031,9531
id_35032,3699
id_35033,5167
id_35034,3267
id_35035,3986
id_35036,4599
id_35037,5565
id_35038,2924
id_35039,4515
id_35040,2369
id_35041,7013
id_35042,2895
id_35043,2823
id_35044,2819
id_35045,2030
id_35046,3003
id_35047,2595
id_35048,1957
id_35049,1862
id_35050,2243
id_35051,6304
id_35052,3276
id_35053,2577
id_35054,2219
id_35055,1336
id_35056,10038
id_35057,4820
id_35058,1373
id_35059,3902
id_35060,1067
id_35061,2358
id_35062,1833
id_35063,1938
id_35064,4551
id_35065,2891
id_35066,2705
id_35067,2153
id_35068,3762
id_35069,1419
id_35070,988
id_35071,1075
id_35072,4005
id_35073,1065
id_35074,2887
id_35075,3174
id_35076,4216
id_35077,1792
id_35078,2211
id_35079,2264
id_35080,1917
id_35081,3113
id_35082,1801
id_35083,2784
id_35084,2606
id_35085,6611
id_35086,5238
id_35087,1705
id_35088,13148
id_35089,7411
id_35090,3445
id_35091,2264
id_35092,1638
id_35093,4204
id_35094,7300
id_35095,17910
id_35096,1096
id_35097,3587
id_35098,3485
id_35099,5376
id_35100,2965
id_35101,4181
id_35102,2811
id_35103,1553
id_35104,1579
id_35105,3999
id_35106,4201
id_35107,4488
id_35108,6932
id_35109,4993
id_35110,2534
id_35111,2627
id_35112,1849
id_35113,3213
id_35114,12279
id_35115,19637
id_35116,2643
id_35117,6084
id_35118,5901
id_35119,5003
id_35120,1087
id_35121,5274
id_35122,1708
id_35123,2420
id_35124,2073
id_35125,1719
id_35126,2095
id_35127,2704
id_35128,1428
id_35129,1591
id_35130,1570
id_35131,4591
id_35132,2015
id_35133,3023
id_35134,2827
id_35135,2718
id_35136,1823
id_35137,2853
id_35138,1505
id_35139,6362
id_35140,10633
id_35141,2953
id_35142,1076
id_35143,7910
id_35144,3126
id_35145,2015
id_35146,4068
id_35147,1998
id_35148,2150
id_35149,1947
id_35150,3748
id_35151,7650
id_35152,1251
id_35153,3007
id_35154,1571
id_35155,2443
id_35156,2399
id_35157,1898
id_35158,1166
id_35159,2749
id_35160,5302
id_35161,2116
id_35162,1239
id_35163,1285
id_35164,2896
id_35165,2109
id_35166,4736
id_35167,1779
id_35168,2951
id_35169,2497
id_35170,2093
id_35171,2480
id_35172,5979
id_35173,7635
id_35174,3832
id_35175,1868
id_35176,7117
id_35177,3545
id_35178,3224
id_35179,1708
id_35180,6150
id_35181,1554
id_35182,2552
id_35183,1104
id_35184,2989
id_35185,1201
id_35186,1532
id_35187,969
id_35188,2152
id_35189,3556
id_35190,8122
id_35191,2411
id_35192,1638
id_35193,11001
id_35194,10914
id_35195,4167
id_35196,4486
id_35197,5213
id_35198,1223
id_35199,2874
id_35200,4304
id_35201,2974
id_35202,2409
id_35203,2377
id_35204,1748
id_35205,6821
id_35206,3572
id_35207,2029
id_35208,3380
id_35209,4119
id_35210,990
id_35211,11530
id_35212,2394
id_35213,32479
id_35214,1477
id_35215,2225
id_35216,10709
id_35217,2707
id_35218,2483
id_35219,3348
id_35220,2666
id_35221,2891
id_35222,1352
id_35223,1467
id_35224,3716
id_35225,2824
id_35226,1596
id_35227,1913
id_35228,2124
id_35229,1873
id_35230,2353
id_35231,2843
id_35232,7162
id_35233,1874
id_35234,8968
id_35235,2602
id_35236,3528
id_35237,2579
id_35238,2087
id_35239,4737
id_35240,5084
id_35241,1855
id_35242,4138
id_35243,2437
id_35244,2575
id_35245,1433
id_35246,2917
id_35247,1809
id_35248,2614
id_35249,2783
id_35250,1290
id_35251,2954
id_35252,8226
id_35253,1430
id_35254,880
id_35255,8619
id_35256,1595
id_35257,2794
id_35258,9623
id_35259,5509
id_35260,1865
id_35261,2933
id_35262,4846
id_35263,2109
id_35264,2093
id_35265,2574
id_35266,3942
id_35267,2689
id_35268,1596
id_35269,12338
id_35270,1223
id_35271,8111
id_35272,1320
id_35273,2506
id_35274,3054
id_35275,1451
id_35276,8537
id_35277,2667
id_35278,1093
id_35279,11477
id_35280,8446
id_35281,7953
id_35282,1186
id_35283,7024
id_35284,2285
id_35285,4860
id_35286,4832
id_35287,4274
id_35288,2216
id_35289,2606
id_35290,6649
id_35291,7796
id_35292,2787
id_35293,7225
id_35294,6391
id_35295,4182
id_35296,3811
id_35297,3726
id_35298,3177
id_35299,2207
id_35300,1674
id_35301,1898
id_35302,1477
id_35303,2245
id_35304,1113
id_35305,2537
id_35306,1700
id_35307,4150
id_35308,10804
id_35309,2618
id_35310,2611
id_35311,2744
id_35312,1599
id_35313,7736
id_35314,1693
id_35315,2586
id_35316,4151
id_35317,2084
id_35318,5782
id_35319,2925
id_35320,5081
id_35321,2167
id_35322,5129
id_35323,3845
id_35324,2658
id_35325,3693
id_35326,2722
id_35327,2113
id_35328,1862
id_35329,2520
id_35330,7471
id_35331,1431
id_35332,1215
id_35333,5807
id_35334,3302
id_35335,1637
id_35336,5929
id_35337,2681
id_35338,2700
id_35339,2517
id_35340,1675
id_35341,4215
id_35342,4414
id_35343,14024
id_35344,2365
id_35345,2380
id_35346,2353
id_35347,3317
id_35348,10278
id_35349,2474
id_35350,2562
id_35351,5259
id_35352,4711
id_35353,7774
id_35354,5456
id_35355,12531
id_35356,4606
id_35357,2597
id_35358,3073
id_35359,4842
id_35360,12167
id_35361,1761
id_35362,6653
id_35363,2799
id_35364,5571
id_35365,5455
id_35366,9546
id_35367,2284
id_35368,1497
id_35369,3524
id_35370,1230
id_35371,2648
id_35372,25940
id_35373,2400
id_35374,1961
id_35375,3791
id_35376,3483
id_35377,11023
id_35378,2425
id_35379,2133
id_35380,8556
id_35381,1424
id_35382,1480
id_35383,3216
id_35384,4599
id_35385,9170
id_35386,3011
id_35387,4731
id_35388,8760
id_35389,6388
id_35390,2975
id_35391,1973
id_35392,4287
id_35393,5850
id_35394,10349
id_35395,4038
id_35396,2876
id_35397,1068
id_35398,1324
id_35399,3826
id_35400,3955
id_35401,3141
id_35402,1760
id_35403,5553
id_35404,14847
id_35405,4574
id_35406,3747
id_35407,7938
id_35408,2721
id_35409,8562
id_35410,1455
id_35411,4360
id_35412,3877
id_35413,3645
id_35414,3057
id_35415,5141
id_35416,1764
id_35417,1796
id_35418,7326
id_35419,3110
id_35420,4492
id_35421,2152
id_35422,4977
id_35423,6251
id_35424,2746
id_35425,8544
id_35426,6363
id_35427,2776
id_35428,1671
id_35429,2537
id_35430,1224
id_35431,2245
id_35432,3195
id_35433,3105
id_35434,4983
id_35435,1993
id_35436,1387
id_35437,2565
id_35438,2377
id_35439,1864
id_35440,8484
id_35441,4171
id_35442,2192
id_35443,3575
id_35444,4622
id_35445,2470
id_35446,2281
id_35447,1453
id_35448,1317
id_35449,5680
id_35450,3015
id_35451,5025
id_35452,1073
id_35453,1487
id_35454,2052
id_35455,2997
id_35456,3352
id_35457,1697
id_35458,2270
id_35459,8397
id_35460,2683
id_35461,8816
id_35462,6206
id_35463,3551
id_35464,11928
id_35465,3279
id_35466,5216
id_35467,5717
id_35468,6117
id_35469,4409
id_35470,1421
id_35471,1542
id_35472,3895
id_35473,2848
id_35474,6580
id_35475,1374
id_35476,1505
id_35477,1219
id_35478,5046
id_35479,4136
id_35480,3287
id_35481,2732
id_35482,4028
id_35483,10568
id_35484,2447
id_35485,1437
id_35486,1786
id_35487,2882
id_35488,3346
id_35489,2926
id_35490,2121
id_35491,2209
id_35492,4122
id_35493,1061
id_35494,11009
id_35495,3313
id_35496,2772
id_35497,3850
id_35498,3486
id_35499,1818
id_35500,2781
id_35501,2183
id_35502,1112
id_35503,8733
id_35504,8459
id_35505,3336
id_35506,3464
id_35507,1680
id_35508,1684
id_35509,4202
id_35510,5021
id_35511,2038
id_35512,2561
id_35513,9355
id_35514,7000
id_35515,2339
id_35516,1619
id_35517,1856
id_35518,3558
id_35519,3333
id_35520,2514
id_35521,2028
id_35522,4600
id_35523,1702
id_35524,2720
id_35525,4480
id_35526,2302
id_35527,1339
id_35528,2683
id_35529,2508
id_35530,4466
id_35531,5140
id_35532,2253
id_35533,8190
id_35534,2572
id_35535,7310
id_35536,2677
id_35537,7867
id_35538,6475
id_35539,5574
id_35540,1268
id_35541,5083
id_35542,6369
id_35543,2550
id_35544,2844
id_35545,6055
id_35546,2351
id_35547,3947
id_35548,1560
id_35549,3028
id_35550,4266
id_35551,2201
id_35552,8616
id_35553,2156
id_35554,3269
id_35555,3800
id_35556,1557
id_35557,6608
id_35558,1672
id_35559,1509
id_35560,1910
id_35561,3646
id_35562,3575
id_35563,966
id_35564,937
id_35565,3677
id_35566,5101
id_35567,9394
id_35568,2039
id_35569,3966
id_35570,1366
id_35571,6810
id_35572,11586
id_35573,5068
id_35574,1072
id_35575,3283
id_35576,901
id_35577,3946
id_35578,5725
id_35579,5790
id_35580,9702
id_35581,1985
id_35582,2921
id_35583,4929
id_35584,1206
id_35585,3952
id_35586,3939
id_35587,2859
id_35588,6179
id_35589,2889
id_35590,2116
id_35591,2377
id_35592,1455
id_35593,11676
id_35594,1240
id_35595,3409
id_35596,2484
id_35597,1064
id_35598,1445
id_35599,1408
id_35600,3112
id_35601,1778
id_35602,1729
id_35603,2156
id_35604,2126
id_35605,1929
id_35606,1791
id_35607,1380
id_35608,1229
id_35609,4700
id_35610,2377
id_35611,3015
id_35612,1763
id_35613,8041
id_35614,2475
id_35615,2180
id_35616,3702
id_35617,1264
id_35618,3424
id_35619,5559
id_35620,2462
id_35621,9693
id_35622,2400
id_35623,2373
id_35624,1515
id_35625,3981
id_35626,3565
id_35627,3702
id_35628,4627
id_35629,1544
id_35630,4256
id_35631,5191
id_35632,2050
id_35633,2047
id_35634,3209
id_35635,6867
id_35636,1451
id_35637,5024
id_35638,6684
id_35639,2002
id_35640,3717
id_35641,1186
id_35642,5067
id_35643,2930
id_35644,2205
id_35645,2432
id_35646,1619
id_35647,2900
id_35648,3729
id_35649,4967
id_35650,3826
id_35651,3902
id_35652,12216
id_35653,1161
id_35654,4246
id_35655,1193
id_35656,3656
id_35657,1993
id_35658,5758
id_35659,5188
id_35660,3519
id_35661,6940
id_35662,3694
id_35663,2681
id_35664,5527
id_35665,2088
id_35666,1572
id_35667,2020
id_35668,1330
id_35669,2023
id_35670,3824
id_35671,4658
id_35672,3430
id_35673,4044
id_35674,1342
id_35675,1674
id_35676,4007
id_35677,8345
id_35678,1664
id_35679,1842
id_35680,7191
id_35681,2236
id_35682,1456
id_35683,19417
id_35684,1283
id_35685,4243
id_35686,1999
id_35687,1562
id_35688,1333
id_35689,11443
id_35690,6298
id_35691,2154
id_35692,7120
id_35693,7110
id_35694,4078
id_35695,2179
id_35696,1590
id_35697,1367
id_35698,3352
id_35699,3802
id_35700,36619
id_35701,5153
id_35702,2228
id_35703,2596
id_35704,4884
id_35705,10288
id_35706,2136
id_35707,2564
id_35708,1928
id_35709,1389
id_35710,4156
id_35711,2616
id_35712,1251
id_35713,1103
id_35714,2250
id_35715,3391
id_35716,2094
id_35717,5311
id_35718,2906
id_35719,1968
id_35720,1747
id_35721,2466
id_35722,4327
id_35723,1413
id_35724,3173
id_35725,2338
id_35726,2257
id_35727,2182
id_35728,4124
id_35729,3043
id_35730,7659
id_35731,6691
id_35732,4067
id_35733,1398
id_35734,1369
id_35735,4946
id_35736,2948
id_35737,1850
id_35738,1335
id_35739,5126
id_35740,1486
id_35741,9040
id_35742,2236
id_35743,1113
id_35744,2543
id_35745,2743
id_35746,23135
id_35747,3205
id_35748,2794
id_35749,3325
id_35750,7522
id_35751,2670
id_35752,3161
id_35753,3644
id_35754,2219
id_35755,1360
id_35756,877
id_35757,4722
id_35758,1901
id_35759,1281
id_35760,2640
id_35761,4321
id_35762,1838
id_35763,2072
id_35764,7188
id_35765,2591
id_35766,4968
id_35767,1464
id_35768,1967
id_35769,4591
id_35770,2742
id_35771,1158
id_35772,2825
id_35773,3300
id_35774,2243
id_35775,8971
id_35776,3122
id_35777,1136
id_35778,5807
id_35779,6777
id_35780,1726
id_35781,5151
id_35782,1647
id_35783,5450
id_35784,2640
id_35785,4125
id_35786,2340
id_35787,4178
id_35788,1926
id_35789,3469
id_35790,2264
id_35791,4008
id_35792,1846
id_35793,3890
id_35794,1289
id_35795,5254
id_35796,13152
id_35797,2107
id_35798,2056
id_35799,1793
id_35800,1422
id_35801,1874
id_35802,2370
id_35803,4627
id_35804,5149
id_35805,3671
id_35806,4477
id_35807,2634
id_35808,1792
id_35809,8130
id_35810,2019
id_35811,1970
id_35812,1705
id_35813,4911
id_35814,3666
id_35815,3718
id_35816,1333
id_35817,1402
id_35818,1622
id_35819,2514
id_35820,1279
id_35821,5616
id_35822,3956
id_35823,1872
id_35824,10879
id_35825,2910
id_35826,5827
id_35827,7358
id_35828,2175
id_35829,1238
id_35830,2218
id_35831,2989
id_35832,7125
id_35833,5799
id_35834,979
id_35835,5680
id_35836,2905
id_35837,2536
id_35838,2788
id_35839,1180
id_35840,5699
id_35841,1588
id_35842,8116
id_35843,1268
id_35844,3389
id_35845,3642
id_35846,3602
id_35847,3461
id_35848,3175
id_35849,7061
id_35850,15903
id_35851,2092
id_35852,12476
id_35853,4361
id_35854,3770
id_35855,1695
id_35856,7796
id_35857,2435
id_35858,2882
id_35859,4873
id_35860,3787
id_35861,3037
id_35862,3427
id_35863,1833
id_35864,4465
id_35865,1413
id_35866,2345
id_35867,5235
id_35868,1292
id_35869,1229
id_35870,2227
id_35871,1971
id_35872,3016
id_35873,2786
id_35874,2191
id_35875,3286
id_35876,2003
id_35877,2889
id_35878,4571
id_35879,3098
id_35880,4971
id_35881,8007
id_35882,2261
id_35883,3975
id_35884,6764
id_35885,3411
id_35886,3100
id_35887,3346
id_35888,1621
id_35889,1567
id_35890,1329
id_35891,2716
id_35892,2932
id_35893,2820
id_35894,4232
id_35895,2365
id_35896,6387
id_35897,3137
id_35898,2844
id_35899,1949
id_35900,2753
id_35901,3077
id_35902,1965
id_35903,2694
id_35904,6547
id_35905,4594
id_35906,3716
id_35907,1879
id_35908,1274
id_35909,3238
id_35910,1336
id_35911,5060
id_35912,2023
id_35913,37063
id_35914,2248
id_35915,3796
id_35916,7789
id_35917,1430
id_35918,5000
id_35919,10232
id_35920,1269
id_35921,2518
id_35922,3043
id_35923,4086
id_35924,2114
id_35925,3129
id_35926,3043
id_35927,5368
id_35928,3204
id_35929,2401
id_35930,7943
id_35931,1840
id_35932,1506
id_35933,3103
id_35934,2495
id_35935,1252
id_35936,4274
id_35937,2773
id_35938,1826
id_35939,2638
id_35940,1322
id_35941,3987
id_35942,1722
id_35943,4256
id_35944,2315
id_35945,4561
id_35946,915
id_35947,2539
id_35948,8949
id_35949,3229
id_35950,5660
id_35951,1482
id_35952,1040
id_35953,8716
id_35954,2089
id_35955,3401
id_35956,2518
id_35957,2132
id_35958,6525
id_35959,3892
id_35960,3182
id_35961,4723
id_35962,3735
id_35963,1660
id_35964,1744
id_35965,5095
id_35966,9243
id_35967,10241
id_35968,5526
id_35969,3316
id_35970,4021
id_35971,4407
id_35972,1847
id_35973,2933
id_35974,2466
id_35975,5230
id_35976,2064
id_35977,2638
id_35978,2721
id_35979,1876
id_35980,3284
id_35981,1919
id_35982,6532
id_35983,5912
id_35984,7990
id_35985,2280
id_35986,2886
id_35987,1364
id_35988,2040
id_35989,4218
id_35990,2459
id_35991,1583
id_35992,4195
id_35993,3412
id_35994,2995
id_35995,4667
id_35996,2475
id_35997,1833
id_35998,5254
id_35999,5069
id_36000,2295
id_36001,1618
id_36002,1732
id_36003,2866
id_36004,4406
id_36005,1684
id_36006,1928
id_36007,3130
id_36008,3747
id_36009,6422
id_36010,7682
id_36011,2033
id_36012,3881
id_36013,2952
id_36014,3564
id_36015,1346
id_36016,9005
id_36017,3306
id_36018,7942
id_36019,5319
id_36020,2737
id_36021,1295
id_36022,3352
id_36023,2060
id_36024,1160
id_36025,8521
id_36026,2388
id_36027,1454
id_36028,4788
id_36029,5408
id_36030,1439
id_36031,1297
id_36032,1621
id_36033,4049
id_36034,2446
id_36035,13432
id_36036,2287
id_36037,4660
id_36038,1894
id_36039,3395
id_36040,1750
id_36041,1393
id_36042,1747
id_36043,9793
id_36044,1335
id_36045,5083
id_36046,1120
id_36047,15924
id_36048,12675
id_36049,4500
id_36050,2226
id_36051,4645
id_36052,7982
id_36053,4827
id_36054,5536
id_36055,2440
id_36056,6060
id_36057,1245
id_36058,2853
id_36059,2909
id_36060,2410
id_36061,6251
id_36062,1188
id_36063,6753
id_36064,2657
id_36065,4465
id_36066,3056
id_36067,10532
id_36068,1789
id_36069,3967
id_36070,18670
id_36071,2360
id_36072,2593
id_36073,2322
id_36074,3927
id_36075,2701
id_36076,1564
id_36077,2028
id_36078,3371
id_36079,7482
id_36080,6874
id_36081,5222
id_36082,2047
id_36083,3000
id_36084,2034
id_36085,2667
id_36086,1999
id_36087,1947
id_36088,4452
id_36089,1520
id_36090,2069
id_36091,2114
id_36092,3409
id_36093,1215
id_36094,1518
id_36095,1895
id_36096,1593
id_36097,1943
id_36098,2880
id_36099,2253
id_36100,3396
id_36101,4040
id_36102,3044
id_36103,5731
id_36104,2000
id_36105,6854
id_36106,2059
id_36107,6430
id_36108,5254
id_36109,2932
id_36110,2636
id_36111,1304
id_36112,1918
id_36113,1004
id_36114,2060
id_36115,1643
id_36116,2573
id_36117,2750
id_36118,3749
id_36119,3822
id_36120,2073
id_36121,1575
id_36122,4075
id_36123,4231
id_36124,5045
id_36125,11656
id_36126,2002
id_36127,1211
id_36128,1869
id_36129,1626
id_36130,1467
id_36131,2756
id_36132,916
id_36133,9480
id_36134,963
id_36135,7296
id_36136,3820
id_36137,7496
id_36138,3591
id_36139,5613
id_36140,26391
id_36141,2994
id_36142,5166
id_36143,2958
id_36144,2288
id_36145,1805
id_36146,20666
id_36147,2902
id_36148,2873
id_36149,10310
id_36150,5136
id_36151,1945
id_36152,14122
id_36153,3007
id_36154,9907
id_36155,1673
id_36156,2312
id_36157,1869
id_36158,7707
id_36159,12259
id_36160,2653
id_36161,1419
id_36162,2618
id_36163,8351
id_36164,2193
id_36165,3199
id_36166,1657
id_36167,1153
id_36168,1419
id_36169,1835
id_36170,2971
id_36171,11797
id_36172,4111
id_36173,5502
id_36174,1393
id_36175,2584
id_36176,2492
id_36177,2211
id_36178,7652
id_36179,2982
id_36180,12300
id_36181,1441
id_36182,1748
id_36183,2405
id_36184,23586
id_36185,15302
id_36186,946
id_36187,5087
id_36188,2229
id_36189,4820
id_36190,2229
id_36191,3655
id_36192,3155
id_36193,2929
id_36194,5047
id_36195,3137
id_36196,1779
id_36197,2101
id_36198,2678
id_36199,1521
id_36200,12974
id_36201,2850
id_36202,3667
id_36203,1828
id_36204,5934
id_36205,8306
id_36206,1968
id_36207,2896
id_36208,2229
id_36209,2063
id_36210,1051
id_36211,2646
id_36212,2387
id_36213,8095
id_36214,2474
id_36215,2319
id_36216,3779
id_36217,3935
id_36218,5710
id_36219,2831
id_36220,2529
id_36221,2397
id_36222,3744
id_36223,2048
id_36224,3298
id_36225,3981
id_36226,2386
id_36227,1763
id_36228,8461
id_36229,3006
id_36230,7424
id_36231,9721
id_36232,1976
id_36233,1604
id_36234,1531
id_36235,10085
id_36236,8588
id_36237,3355
id_36238,2920
id_36239,2300
id_36240,10403
id_36241,4177
id_36242,2472
id_36243,1361
id_36244,5788
id_36245,6084
id_36246,2377
id_36247,4938
id_36248,1681
id_36249,2843
id_36250,5619
id_36251,3065
id_36252,3671
id_36253,5443
id_36254,7776
id_36255,3522
id_36256,3029
id_36257,3884
id_36258,2454
id_36259,5052
id_36260,4014
id_36261,6009
id_36262,16315
id_36263,2955
id_36264,5054
id_36265,2281
id_36266,7200
id_36267,9316
id_36268,1737
id_36269,3805
id_36270,2231
id_36271,1767
id_36272,6887
id_36273,1692
id_36274,2202
id_36275,2655
id_36276,5431
id_36277,13294
id_36278,7105
id_36279,2845
id_36280,7094
id_36281,39068
id_36282,2323
id_36283,3861
id_36284,2460
id_36285,1603
id_36286,1801
id_36287,4600
id_36288,2596
id_36289,7176
id_36290,9968
id_36291,4157
id_36292,1513
id_36293,6049
id_36294,3384
id_36295,3277
id_36296,2194
id_36297,4426
id_36298,4952
id_36299,1823
id_36300,5053
id_36301,3754
id_36302,5646
id_36303,1104
id_36304,3024
id_36305,2393
id_36306,2295
id_36307,10889
id_36308,2533
id_36309,1597
id_36310,1757
id_36311,2743
id_36312,1995
id_36313,3441
id_36314,7397
id_36315,2877
id_36316,3706
id_36317,2012
id_36318,7747
id_36319,1218
id_36320,2077
id_36321,2161
id_36322,2896
id_36323,1116
id_36324,4615
id_36325,3135
id_36326,3687
id_36327,1373
id_36328,3830
id_36329,8961
id_36330,7512
id_36331,10764
id_36332,3022
id_36333,7797
id_36334,2022
id_36335,1243
id_36336,1917
id_36337,1811
id_36338,1053
id_36339,11883
id_36340,1426
id_36341,3371
id_36342,2818
id_36343,2777
id_36344,3930
id_36345,17642
id_36346,2360
id_36347,2425
id_36348,1062
id_36349,3678
id_36350,3399
id_36351,2032
id_36352,1281
id_36353,2332
id_36354,1197
id_36355,2592
id_36356,1251
id_36357,12992
id_36358,5722
id_36359,2767
id_36360,2329
id_36361,5532
id_36362,2178
id_36363,1108
id_36364,1147
id_36365,1923
id_36366,1477
id_36367,2010
id_36368,8479
id_36369,1636
id_36370,2326
id_36371,3013
id_36372,2243
id_36373,2899
id_36374,3516
id_36375,4653
id_36376,2238
id_36377,1110
id_36378,3076
id_36379,3018
id_36380,5882
id_36381,1926
id_36382,3602
id_36383,2308
id_36384,2047
id_36385,5356
id_36386,4414
id_36387,1927
id_36388,1859
id_36389,3857
id_36390,8874
id_36391,1405
id_36392,3537
id_36393,11632
id_36394,3898
id_36395,2909
id_36396,3631
id_36397,2419
id_36398,16654
id_36399,14457
id_36400,5199
id_36401,1418
id_36402,3947
id_36403,3360
id_36404,8793
id_36405,2122
id_36406,3970
id_36407,2257
id_36408,3689
id_36409,2849
id_36410,2615
id_36411,2142
id_36412,2940
id_36413,2362
id_36414,2715
id_36415,5322
id_36416,1388
id_36417,1513
id_36418,2204
id_36419,4281
id_36420,3686
id_36421,2224
id_36422,2510
id_36423,4346
id_36424,3708
id_36425,1585
id_36426,8099
id_36427,3595
id_36428,1653
id_36429,4003
id_36430,1314
id_36431,4794
id_36432,2867
id_36433,2150
id_36434,9497
id_36435,4903
id_36436,2782
id_36437,2028
id_36438,8305
id_36439,12458
id_36440,2717
id_36441,2677
id_36442,1319
id_36443,9967
id_36444,2265
id_36445,6939
id_36446,3972
id_36447,1516
id_36448,2024
id_36449,3370
id_36450,3091
id_36451,2278
id_36452,6336
id_36453,1879
id_36454,2187
id_36455,4948
id_36456,11615
id_36457,2309
id_36458,6994
id_36459,3486
id_36460,1679
id_36461,8012
id_36462,9636
id_36463,8639
id_36464,2393
id_36465,1557
id_36466,2345
id_36467,2691
id_36468,9146
id_36469,2120
id_36470,2812
id_36471,2703
id_36472,3789
id_36473,2816
id_36474,1411
id_36475,2847
id_36476,2214
id_36477,1683
id_36478,2528
id_36479,1732
id_36480,5842
id_36481,1582
id_36482,3072
id_36483,7691
id_36484,2034
id_36485,1349
id_36486,3629
id_36487,1630
id_36488,2765
id_36489,2605
id_36490,9973
id_36491,9796
id_36492,5239
id_36493,2276
id_36494,1159
id_36495,3235
id_36496,5621
id_36497,4349
id_36498,5997
id_36499,3513
id_36500,2862
id_36501,6054
id_36502,7759
id_36503,2094
id_36504,2606
id_36505,1735
id_36506,1726
id_36507,3131
id_36508,4595
id_36509,2642
id_36510,1800
id_36511,8504
id_36512,6455
id_36513,4305
id_36514,3451
id_36515,1565
id_36516,4362
id_36517,9644
id_36518,1475
id_36519,4910
id_36520,1923
id_36521,5075
id_36522,8665
id_36523,2033
id_36524,7194
id_36525,2306
id_36526,2310
id_36527,1684
id_36528,4843
id_36529,1561
id_36530,2494
id_36531,1615
id_36532,3540
id_36533,7833
id_36534,2103
id_36535,9718
id_36536,4004
id_36537,9198
id_36538,2666
id_36539,3128
id_36540,1492
id_36541,1671
id_36542,5072
id_36543,7203
id_36544,2707
id_36545,2469
id_36546,2505
id_36547,12407
id_36548,5217
id_36549,3740
id_36550,1314
id_36551,2769
id_36552,2538
id_36553,2353
id_36554,1660
id_36555,1527
id_36556,6973
id_36557,4218
id_36558,4419
id_36559,3449
id_36560,1434
id_36561,6353
id_36562,6723
id_36563,9761
id_36564,2315
id_36565,3597
id_36566,1490
id_36567,5476
id_36568,3598
id_36569,3638
id_36570,2350
id_36571,1634
id_36572,9956
id_36573,2670
id_36574,1344
id_36575,2359
id_36576,2650
id_36577,2676
id_36578,5570
id_36579,4071
id_36580,13006
id_36581,6185
id_36582,6151
id_36583,1731
id_36584,2171
id_36585,4905
id_36586,3636
id_36587,3348
id_36588,5815
id_36589,1792
id_36590,2244
id_36591,1606
id_36592,3138
id_36593,1047
id_36594,7821
id_36595,3135
id_36596,1618
id_36597,2369
id_36598,6139
id_36599,8187
id_36600,2724
id_36601,1872
id_36602,3569
id_36603,2760
id_36604,2681
id_36605,2039
id_36606,2232
id_36607,5211
id_36608,1478
id_36609,12145
id_36610,8880
id_36611,2734
id_36612,1221
id_36613,1496
id_36614,5713
id_36615,3463
id_36616,2381
id_36617,1503
id_36618,2564
id_36619,1996
id_36620,1519
id_36621,5594
id_36622,2151
id_36623,3138
id_36624,6438
id_36625,3300
id_36626,5073
id_36627,8481
id_36628,5234
id_36629,1233
id_36630,3013
id_36631,2548
id_36632,2500
id_36633,4893
id_36634,8915
id_36635,4279
id_36636,2065
id_36637,1299
id_36638,13293
id_36639,1918
id_36640,1912
id_36641,1825
id_36642,9567
id_36643,2541
id_36644,4645
id_36645,2963
